Date,Close,Predictions
2021-02-18,50.77000045776367,50.505463
2021-02-19,50.11000061035156,50.62841
2021-02-22,50.630001068115234,50.545975
2021-02-23,50.540000915527344,50.598785
2021-02-24,50.709999084472656,50.64277
2021-02-25,50.16999816894531,50.728065
2021-02-26,48.9900016784668,50.627575
2021-03-01,49.900001525878906,50.13644
2021-03-02,50.099998474121094,49.983448
2021-03-03,49.97999954223633,50.04188
2021-03-04,49.939998626708984,50.117874
2021-03-05,50.790000915527344,50.172684
2021-03-08,51.63999938964844,50.478863
2021-03-09,50.86000061035156,51.03213
2021-03-10,51.439998626708984,51.226475
2021-03-11,50.880001068115234,51.436954
2021-03-12,50.36000061035156,51.3873
2021-03-15,51.029998779296875,51.103664
2021-03-16,51.220001220703125,51.051773
2021-03-17,51.2400016784668,51.1384
2021-03-18,50.56999969482422,51.24711
2021-03-19,50.810001373291016,51.115513
2021-03-22,51.0,51.038754
2021-03-23,51.38999938964844,51.06295
2021-03-24,51.52000045776367,51.2373
2021-03-25,52.02000045776367,51.443665
2021-03-26,53.040000915527344,51.756363
2021-03-29,53.849998474121094,52.32746
2021-03-30,53.150001525878906,53.045696
2021-03-31,52.709999084472656,53.326286
2021-04-01,52.5099983215332,53.23093
2021-04-05,52.810001373291016,52.97595
2021-04-06,53.189998626708984,52.845436
2021-04-07,53.279998779296875,52.912865
2021-04-08,53.119998931884766,53.046837
2021-04-09,53.18000030517578,53.1093
2021-04-12,53.349998474121094,53.156696
2021-04-13,53.09000015258789,53.243263
2021-04-14,53.08000183105469,53.228592
2021-04-15,53.33000183105469,53.191418
2021-04-16,53.68000030517578,53.2451
2021-04-19,54.0,53.424892
2021-04-20,54.16999816894531,53.689472
2021-04-21,54.61000061035156,53.947285
2021-04-22,54.439998626708984,54.26215
2021-04-23,54.470001220703125,54.422787
2021-04-26,53.65999984741211,54.48985
2021-04-27,53.58000183105469,54.226673
2021-04-28,53.59000015258789,53.931473
2021-04-29,54.2599983215332,53.726967
2021-04-30,53.97999954223633,53.84503
2021-05-03,54.47999954223633,53.92737
2021-05-04,54.13999938964844,54.151955
2021-05-05,54.0,54.22916
2021-05-06,54.540000915527344,54.1963
2021-05-07,54.5099983215332,54.323174
2021-05-10,54.90999984741211,54.437195
2021-05-11,54.31999969482422,54.64407
2021-05-12,54.040000915527344,54.603165
2021-05-13,54.5099983215332,54.412834
2021-05-14,54.72999954223633,54.3992
2021-05-17,54.63999938964844,54.50978
2021-05-18,54.34000015258789,54.58997
2021-05-19,54.16999816894531,54.536457
2021-05-20,54.650001525878906,54.408104
2021-05-21,54.619998931884766,54.463814
2021-05-24,54.79999923706055,54.54089
2021-05-25,54.790000915527344,54.66262
2021-05-26,55.029998779296875,54.752327
2021-05-27,55.4900016784668,54.883335
2021-05-28,55.290000915527344,55.133595
2021-06-01,55.279998779296875,55.25846
2021-06-02,55.5,55.299225
2021-06-03,55.63999938964844,55.370285
2021-06-04,56.2400016784668,55.465965
2021-06-07,56.040000915527344,55.736507
2021-06-08,55.650001525878906,55.887817
2021-06-09,55.47999954223633,55.81858
2021-06-10,55.90999984741211,55.65031
2021-06-11,56.15999984741211,55.655674
2021-06-14,55.54999923706055,55.790527
2021-06-15,55.40999984741211,55.70924
2021-06-16,54.66999816894531,55.556038
2021-06-17,54.95000076293945,55.185516
2021-06-18,53.77000045776367,54.985806
2021-06-21,54.36000061035156,54.508083
2021-06-22,54.560001373291016,54.33403
2021-06-23,54.119998931884766,54.378487
2021-06-24,54.38999938964844,54.336815
2021-06-25,54.31999969482422,54.39064
2021-06-28,54.2599983215332,54.43324
2021-06-29,53.86000061035156,54.441624
2021-06-30,54.11000061035156,54.30274
2021-07-01,53.959999084472656,54.252705
2021-07-02,54.18000030517578,54.189262
2021-07-06,53.880001068115234,54.21724
2021-07-07,54.31999969482422,54.158386
2021-07-08,54.130001068115234,54.243103
2021-07-09,54.459999084472656,54.27086
2021-07-12,54.47999954223633,54.38368
2021-07-13,55.02000045776367,54.483345
2021-07-14,56.2599983215332,54.723938
2021-07-15,56.439998626708984,55.335476
2021-07-16,56.400001525878906,55.892826
2021-07-19,55.72999954223633,56.219612
2021-07-20,55.83000183105469,56.12022
2021-07-21,56.54999923706055,55.9545
2021-07-22,56.470001220703125,56.05653
2021-07-23,57.0099983215332,56.159054
2021-07-26,57.060001373291016,56.414375
2021-07-27,57.2599983215332,56.63756
2021-07-28,56.7400016784668,56.84383
2021-07-29,57.04999923706055,56.78869
2021-07-30,57.029998779296875,56.78864
2021-08-02,56.880001068115234,56.790955
2021-08-03,56.91999816894531,56.743
2021-08-04,56.099998474121094,56.716125
2021-08-05,56.5,56.424377
2021-08-06,56.63999938964844,56.31135
2021-08-09,56.650001525878906,56.33819
2021-08-10,56.79999923706055,56.408417
2021-08-11,56.72999954223633,56.52808
2021-08-12,56.84000015258789,56.600655
2021-08-13,57.22999954223633,56.676407
2021-08-16,57.47999954223633,56.86081
2021-08-17,57.279998779296875,57.09372
2021-08-18,56.5,57.184425
2021-08-19,56.86000061035156,56.928413
2021-08-20,56.63999938964844,56.78973
2021-08-23,56.439998626708984,56.646736
2021-08-24,56.0099983215332,56.487442
2021-08-25,56.06999969482422,56.23664
2021-08-26,55.540000915527344,56.07765
2021-08-27,55.650001525878906,55.824062
2021-08-30,56.18000030517578,55.683308
2021-08-31,56.310001373291016,55.81191
2021-09-01,56.689998626708984,56.02264
2021-09-02,56.77000045776367,56.32173
2021-09-03,56.72999954223633,56.567818
2021-09-07,55.66999816894531,56.69426
2021-09-08,56.41999816894531,56.367092
2021-09-09,55.86000061035156,56.282627
2021-09-10,55.61000061035156,56.08609
2021-09-13,56.06999969482422,55.84558
2021-09-14,55.689998626708984,55.83643
2021-09-15,55.880001068115234,55.765953
2021-09-16,55.349998474121094,55.77808
2021-09-17,54.439998626708984,55.630474
2021-09-20,54.060001373291016,55.187317
2021-09-21,54.04999923706055,54.694252
2021-09-22,54.130001068115234,54.358494
2021-09-23,54.040000915527344,54.217945
2021-09-24,53.88999938964844,54.163784
2021-09-27,53.61000061035156,54.116158
2021-09-28,52.63999938964844,54.00261
2021-09-29,52.959999084472656,53.59205
2021-09-30,52.470001220703125,53.349056
2021-10-01,53.02000045776367,53.071407
2021-10-04,52.9900016784668,53.066387
2021-10-05,53.08000183105469,53.132504
2021-10-06,53.709999084472656,53.23222
2021-10-07,53.880001068115234,53.516445
2021-10-08,54.119998931884766,53.807804
2021-10-11,54.22999954223633,54.075794
2021-10-12,54.22999954223633,54.269974
2021-10-13,54.2400016784668,54.361843
2021-10-14,54.61000061035156,54.381157
2021-10-15,54.47999954223633,54.483475
2021-10-18,53.939998626708984,54.518005
2021-10-19,54.150001525878906,54.33431
2021-10-20,54.630001068115234,54.219574
2021-10-21,54.349998474121094,54.319855
2021-10-22,54.45000076293945,54.353226
2021-10-25,54.22999954223633,54.39682
2021-10-26,54.470001220703125,54.35585
2021-10-27,55.52000045776367,54.388805
2021-10-28,56.040000915527344,54.785587
2021-10-29,56.369998931884766,55.324425
2021-11-01,56.16999816894531,55.831116
2021-11-02,56.099998474121094,56.07685
2021-11-03,56.290000915527344,56.12762
2021-11-04,56.599998474121094,56.15494
2021-11-05,56.84000015258789,56.258312
2021-11-08,56.33000183105469,56.42059
2021-11-09,56.4900016784668,56.361958
2021-11-10,56.720001220703125,56.319576
2021-11-11,56.7400016784668,56.37286
2021-11-12,56.61000061035156,56.44259
2021-11-15,56.619998931884766,56.45263
2021-11-16,56.220001220703125,56.451218
2021-11-17,55.90999984741211,56.31225
2021-11-18,55.40999984741211,56.08377
2021-11-19,55.130001068115234,55.744896
2021-11-22,55.470001220703125,55.4079
2021-11-23,55.880001068115234,55.315243
2021-11-24,55.43000030517578,55.47368
2021-11-26,53.72999954223633,55.506817
2021-11-29,54.58000183105469,54.92992
2021-11-30,52.45000076293945,54.68256
2021-12-01,52.29999923706055,53.892178
2021-12-02,53.06999969482422,53.195442
2021-12-03,53.540000915527344,53.021584
2021-12-06,54.90999984741211,53.223953
2021-12-07,55.209999084472656,53.942917
2021-12-08,55.0,54.67738
2021-12-09,54.86000061035156,55.095974
2021-12-10,56.279998779296875,55.21821
2021-12-13,57.7599983215332,55.671257
2021-12-14,57.79999923706055,56.536953
2021-12-15,58.060001373291016,57.20501
2021-12-16,58.650001525878906,57.65079
2021-12-17,57.72999954223633,58.05013
2021-12-20,57.540000915527344,57.93419
2021-12-21,57.77000045776367,57.632004
2021-12-22,58.18000030517578,57.446865
2021-12-23,58.220001220703125,57.495464
2021-12-27,58.650001525878906,57.609283
2021-12-28,58.880001068115234,57.864384
2021-12-29,58.95000076293945,58.15672
2021-12-30,58.779998779296875,58.38687
2021-12-31,59.209999084472656,58.46044
2022-01-03,59.29999923706055,58.618496
2022-01-04,60.290000915527344,58.769745
2022-01-05,60.790000915527344,59.218525
2022-01-06,60.470001220703125,59.7587
2022-01-07,60.33000183105469,60.007145
2022-01-10,60.43000030517578,60.02927
2022-01-11,60.45000076293945,60.004887
2022-01-12,60.540000915527344,59.97197
2022-01-13,60.900001525878906,59.976665
2022-01-14,61.38999938964844,60.11985
2022-01-18,60.900001525878906,60.42684
2022-01-19,61.0,60.487812
2022-01-20,60.75,60.50329
2022-01-21,60.45000076293945,60.405865
2022-01-24,59.959999084472656,60.206932
2022-01-25,59.81999969482422,59.88073
2022-01-26,59.599998474121094,59.598885
2022-01-27,59.650001525878906,59.363075
2022-01-28,60.84000015258789,59.259594
2022-01-31,61.0099983215332,59.673008
2022-02-01,60.560001373291016,60.144524
2022-02-02,61.18000030517578,60.307297
2022-02-03,61.61000061035156,60.553596
2022-02-04,60.959999084472656,60.87122
2022-02-07,61.599998474121094,60.838753
2022-02-08,62.0,60.950794
2022-02-09,61.040000915527344,61.18547
2022-02-10,61.380001068115234,61.002605
2022-02-11,60.290000915527344,60.901764
2022-02-14,60.68000030517578,60.45028
2022-02-15,60.90999984741211,60.224037
2022-02-16,60.900001525878906,60.224182
2022-02-17,62.119998931884766,60.29337
2022-02-18,62.540000915527344,60.81511
2022-02-22,62.279998779296875,61.420788
2022-02-23,61.59000015258789,61.730423
2022-02-24,60.5099983215332,61.584206
2022-02-25,62.849998474121094,60.962933
2022-02-28,62.2400016784668,61.29533
2022-03-01,61.970001220703125,61.50739
2022-03-02,62.43000030517578,61.525864
2022-03-03,62.470001220703125,61.656155
2022-03-04,62.56999969482422,61.7739
2022-03-07,61.08000183105469,61.879463
2022-03-08,58.65999984741211,61.388565
2022-03-09,58.959999084472656,60.05444
2022-03-10,57.880001068115234,59.121445
2022-03-11,57.91999816894531,58.25766
2022-03-14,58.540000915527344,57.784683
2022-03-15,59.619998931884766,57.845478
2022-03-16,59.459999084472656,58.451897
2022-03-17,60.09000015258789,58.96227
2022-03-18,60.099998474121094,59.50784
2022-03-21,60.58000183105469,59.858246
2022-03-22,60.79999923706055,60.18325
2022-03-23,60.400001525878906,60.431316
2022-03-24,60.97999954223633,60.392807
2022-03-25,61.529998779296875,60.477646
2022-03-28,61.91999816894531,60.735386
2022-03-29,62.15999984741211,61.06811
