Date,Close,Predictions
2021-02-18,148.2899932861328,137.425
2021-02-19,149.26499938964844,138.15666
2021-02-22,143.5574951171875,138.65332
2021-02-23,141.4199981689453,138.419
2021-02-24,144.99000549316406,137.65585
2021-02-25,133.0749969482422,137.07434
2021-02-26,137.14500427246094,135.47331
2021-03-01,138.41749572753906,133.97418
2021-03-02,134.0625,132.8088
2021-03-03,128.04750061035156,131.51175
2021-03-04,123.70249938964844,129.71283
2021-03-05,124.61499786376953,127.447075
2021-03-08,115.93250274658203,125.294
2021-03-09,125.20249938964844,122.577866
2021-03-10,124.68250274658203,120.80366
2021-03-11,129.93499755859375,119.622025
2021-03-12,128.55999755859375,119.381035
2021-03-15,131.91250610351562,119.48607
2021-03-16,132.91250610351562,120.077774
2021-03-17,133.41250610351562,120.93087
2021-03-18,127.2249984741211,121.860374
2021-03-19,128.45750427246094,122.109726
2021-03-22,131.8625030517578,122.11959
2021-03-23,130.70750427246094,122.336006
2021-03-24,126.43000030517578,122.51029
2021-03-25,125.35250091552734,122.226616
2021-03-26,128.3925018310547,121.64766
2021-03-29,129.4824981689453,121.28505
2021-03-30,128.71749877929688,121.1725
2021-03-31,133.4824981689453,121.12182
2021-04-01,138.11749267578125,121.57786
2021-04-05,139.875,122.68288
2021-04-06,138.61500549316406,124.15421
2021-04-07,141.43499755859375,125.51825
2021-04-08,143.1699981689453,126.95671
2021-04-09,144.0,128.43701
2021-04-12,152.08999633789062,129.8532
2021-04-13,156.7949981689453,131.8765
2021-04-14,152.77000427246094,134.4262
2021-04-15,161.37249755859375,136.55258
2021-04-16,159.125,139.09201
2021-04-19,153.61749267578125,141.31587
2021-04-20,151.71249389648438,142.60481
2021-04-21,153.60499572753906,143.11655
2021-04-22,148.50250244140625,143.38112
2021-04-23,152.65249633789062,142.99411
2021-04-26,154.77999877929688,142.75534
2021-04-27,153.8175048828125,142.82289
2021-04-28,152.7675018310547,142.94351
2021-04-29,153.24749755859375,142.98235
2021-04-30,150.09500122070312,143.02975
2021-05-03,148.36749267578125,142.7673
2021-05-04,143.5124969482422,142.21973
2021-05-05,144.5850067138672,141.11838
2021-05-06,145.22999572753906,139.98134
2021-05-07,148.12249755859375,139.01318
2021-05-10,142.65750122070312,138.52036
2021-05-11,143.0625,137.77483
2021-05-12,137.5850067138672,137.03802
2021-05-13,136.65249633789062,135.84415
2021-05-14,142.42999267578125,134.47292
2021-05-17,141.65499877929688,133.73128
2021-05-18,140.15750122070312,133.29411
2021-05-19,140.65750122070312,132.91042
2021-05-20,146.125,132.64474
2021-05-21,149.91749572753906,132.99977
2021-05-24,156.1199951171875,133.98254
2021-05-25,156.4774932861328,135.76906
2021-05-26,157.0,137.77611
2021-05-27,154.8800048828125,139.71817
2021-05-28,162.44500732421875,141.19905
2021-06-01,162.64500427246094,143.03445
2021-06-02,167.78250122070312,144.84338
2021-06-03,169.69749450683594,146.94713
2021-06-04,175.78250122070312,149.1421
2021-06-07,176.19000244140625,151.73735
2021-06-08,174.57000732421875,154.27074
2021-06-09,173.58250427246094,156.33638
2021-06-10,174.25,157.85245
2021-06-11,178.25250244140625,159.00153
2021-06-14,180.1875,160.24007
2021-06-15,177.88499450683594,161.57253
2021-06-16,178.1024932861328,162.58011
2021-06-17,186.57249450683594,163.35097
2021-06-18,186.3874969482422,164.7585
2021-06-21,184.2725067138672,166.28795
2021-06-22,188.86749267578125,167.50787
2021-06-23,190.57249450683594,168.9027
2021-06-24,192.05499267578125,170.38622
2021-06-25,190.30999755859375,171.89452
2021-06-28,199.85000610351562,173.07529
2021-06-29,200.2675018310547,174.91151
2021-06-30,200.02499389648438,176.8808
2021-07-01,202.1199951171875,178.67719
2021-07-02,204.8699951171875,180.39859
2021-07-06,206.98500061035156,182.15768
2021-07-07,203.71749877929688,183.94217
2021-07-08,199.02749633789062,185.2166
2021-07-09,200.50250244140625,185.65317
2021-07-12,205.125,185.79353
2021-07-13,202.5,186.22566
2021-07-14,198.4149932861328,186.48631
2021-07-15,189.66250610351562,186.24881
2021-07-16,181.61000061035156,184.95096
2021-07-19,187.79750061035156,182.51631
2021-07-20,186.1199951171875,180.42683
2021-07-21,194.10000610351562,178.55565
2021-07-22,195.94000244140625,177.79584
2021-07-23,195.5800018310547,177.82663
2021-07-26,192.94000244140625,178.2051
2021-07-27,192.0800018310547,178.45222
2021-07-28,195.02999877929688,178.52618
2021-07-29,196.6199951171875,178.79367
2021-07-30,194.99000549316406,179.26915
2021-08-02,197.5,179.62643
2021-08-03,198.14999389648438,180.13579
2021-08-04,202.74000549316406,180.7164
2021-08-05,206.3699951171875,181.71585
2021-08-06,203.66000366210938,183.15108
2021-08-09,202.9499969482422,184.36273
2021-08-10,199.36000061035156,185.26888
2021-08-11,196.99000549316406,185.57187
2021-08-12,199.0500030517578,185.32387
2021-08-13,201.8800048828125,185.04337
2021-08-16,199.5,185.0515
2021-08-17,194.5800018310547,184.96179
2021-08-18,190.39999389648438,184.36275
2021-08-19,197.97999572753906,183.18704
2021-08-20,208.16000366210938,182.61702
2021-08-23,219.5800018310547,183.3851
2021-08-24,217.92999267578125,185.8199
2021-08-25,222.1300048828125,188.60504
2021-08-26,220.67999267578125,191.66983
2021-08-27,226.36000061035156,194.36617
2021-08-30,226.8800048828125,197.13931
2021-08-31,223.85000610351562,199.66664
2021-09-01,224.41000366210938,201.49274
2021-09-02,223.9600067138672,202.83948
2021-09-03,228.42999267578125,203.75735
2021-09-07,226.6199951171875,204.80795
2021-09-08,223.38999938964844,205.61853
2021-09-09,221.77000427246094,205.92047
2021-09-10,224.77999877929688,205.79993
2021-09-13,221.52000427246094,205.79216
2021-09-14,222.4199981689453,205.51566
2021-09-15,223.41000366210938,205.24619
2021-09-16,222.4199981689453,205.10785
2021-09-17,219.0,204.95294
2021-09-20,211.1300048828125,204.47957
2021-09-21,212.4600067138672,203.14677
2021-09-22,219.41000366210938,201.70107
2021-09-23,224.82000732421875,201.0353
2021-09-24,220.80999755859375,201.3327
2021-09-27,216.60000610351562,201.6597
2021-09-28,206.99000549316406,201.56816
2021-09-29,205.1699981689453,200.35103
2021-09-30,207.16000366210938,198.56966
2021-10-01,207.4199981689453,196.90533
2021-10-04,197.32000732421875,195.50053
2021-10-05,204.50999450683594,193.38858
2021-10-06,207.0,191.90498
2021-10-07,210.75,191.10954
2021-10-08,208.30999755859375,191.10123
2021-10-11,206.9499969482422,191.22626
2021-10-12,206.7100067138672,191.27473
2021-10-13,209.38999938964844,191.25502
2021-10-14,217.4600067138672,191.46216
2021-10-15,218.6199951171875,192.5363
2021-10-18,222.22000122070312,193.9992
2021-10-19,222.89999389648438,195.83817
2021-10-20,221.02999877929688,197.70654
2021-10-21,226.9199981689453,199.19202
2021-10-22,227.25999450683594,200.90611
2021-10-25,231.66000366210938,202.54988
2021-10-26,247.1699981689453,204.40775
2021-10-27,244.50999450683594,207.66624
2021-10-28,249.41000366210938,210.92589
2021-10-29,255.6699981689453,214.31613
2021-11-01,258.2699890136719,217.98032
2021-11-02,264.010009765625,221.59544
2021-11-03,265.9800109863281,225.33188
2021-11-04,298.010009765625,228.8767
2021-11-05,297.5199890136719,235.03815
2021-11-08,308.0400085449219,241.57874
2021-11-09,306.57000732421875,248.5893
2021-11-10,294.5899963378906,254.83218
2021-11-11,303.8999938964844,258.84976
2021-11-12,303.8999938964844,262.29764
2021-11-15,300.25,265.0338
2021-11-16,302.0299987792969,266.78265
2021-11-17,292.6099853515625,268.0632
2021-11-18,316.75,268.07574
2021-11-19,329.8500061035156,269.854
2021-11-22,319.55999755859375,273.41687
2021-11-23,317.4599914550781,276.4031
2021-11-24,326.739990234375,278.64365
2021-11-26,315.0299987792969,281.16684
2021-11-29,333.760009765625,282.37497
