Date,Close,Predictions
2021-02-18,247.00999450683594,226.88403
2021-02-19,246.55999755859375,228.25882
2021-02-22,240.9499969482422,229.11827
2021-02-23,235.63999938964844,228.67444
2021-02-24,240.47000122070312,226.93832
2021-02-25,231.0800018310547,225.8382
2021-02-26,216.5,223.63261
2021-03-01,217.5399932861328,219.06831
2021-03-02,213.47000122070312,214.66539
2021-03-03,206.0,210.4845
2021-03-04,205.3300018310547,205.99928
2021-03-05,210.75999450683594,202.16411
2021-03-08,207.72000122070312,200.18964
2021-03-09,211.52999877929688,198.84035
2021-03-10,211.9600067138672,198.63565
2021-03-11,215.9499969482422,198.98932
2021-03-12,212.2100067138672,200.14331
2021-03-15,212.8000030517578,200.77325
2021-03-16,214.47999572753906,201.15794
2021-03-17,213.1199951171875,201.6087
2021-03-18,209.47999572753906,201.74915
2021-03-19,212.1999969482422,201.1293
2021-03-22,215.1699981689453,200.74706
2021-03-23,215.0,200.98793
2021-03-24,209.52999877929688,201.39732
2021-03-25,205.44000244140625,200.91185
2021-03-26,209.08999633789062,199.50154
2021-03-29,210.77000427246094,198.56714
2021-03-30,210.0,198.25287
2021-03-31,211.8699951171875,198.12816
2021-04-01,218.72000122070312,198.41714
2021-04-05,220.2899932861328,199.92989
2021-04-06,221.08999633789062,201.90216
2021-04-07,220.7899932861328,203.82828
2021-04-08,224.4499969482422,205.32072
2021-04-09,231.27999877929688,206.9461
2021-04-12,228.75999450683594,209.41708
2021-04-13,232.0,211.32942
2021-04-14,228.02000427246094,213.19785
2021-04-15,233.0,214.02156
2021-04-16,231.91000366210938,215.09793
2021-04-19,230.5,215.8704
2021-04-20,227.9600067138672,216.1546
2021-04-21,230.55999755859375,215.78156
2021-04-22,231.35000610351562,215.65747
2021-04-23,233.50999450683594,215.7856
2021-04-26,235.4600067138672,216.36095
2021-04-27,234.2100067138672,217.33745
2021-04-28,236.8800048828125,218.0927
2021-04-29,234.36000061035156,219.07129
2021-04-30,230.32000732421875,219.5314
2021-05-03,223.75999450683594,219.04373
2021-05-04,217.17999267578125,217.20175
2021-05-05,215.39999389648438,214.10736
2021-05-06,218.0500030517578,210.82416
2021-05-07,216.5,208.52065
2021-05-10,213.88999938964844,206.79576
2021-05-11,215.55999755859375,205.23062
2021-05-12,210.5399932861328,204.31523
2021-05-13,211.86000061035156,203.01703
2021-05-14,217.66000366210938,202.03798
2021-05-17,215.05999755859375,202.29776
2021-05-18,214.3300018310547,202.56961
2021-05-19,221.33999633789062,202.68556
2021-05-20,223.77999877929688,203.84485
2021-05-21,222.5800018310547,205.57527
2021-05-24,226.99000549316406,207.00711
2021-05-25,227.7100067138672,208.76361
2021-05-26,229.67999267578125,210.4086
2021-05-27,225.8300018310547,212.00926
2021-05-28,238.10000610351562,212.63934
2021-06-01,236.1999969482422,214.77907
2021-06-02,234.6199951171875,216.76073
2021-06-03,230.83999633789062,218.06094
2021-06-04,237.47999572753906,218.21858
2021-06-07,238.13999938964844,218.9896
2021-06-08,236.4199981689453,219.94234
2021-06-09,236.08999633789062,220.51546
2021-06-10,240.19000244140625,220.79001
2021-06-11,240.30999755859375,221.57718
2021-06-14,246.25999450683594,222.43294
2021-06-15,242.5800018310547,224.15317
2021-06-16,242.38999938964844,225.26877
2021-06-17,244.42999267578125,225.92412
2021-06-18,242.77999877929688,226.6072
2021-06-21,244.47999572753906,226.88899
2021-06-22,243.11000061035156,227.25104
2021-06-23,241.83999633789062,227.34496
2021-06-24,243.77000427246094,227.11667
2021-06-25,241.8699951171875,227.13399
2021-06-28,244.57000732421875,226.92874
2021-06-29,245.80999755859375,227.13971
2021-06-30,244.27000427246094,227.67747
2021-07-01,244.97999572753906,227.99228
2021-07-02,248.1999969482422,228.28864
2021-07-06,250.25,229.05312
2021-07-07,248.44000244140625,230.18776
2021-07-08,245.8000030517578,230.94772
2021-07-09,245.05999755859375,230.98201
2021-07-12,242.91000366210938,230.60286
2021-07-13,244.02000427246094,229.77101
2021-07-14,242.42999267578125,229.111
2021-07-15,237.5800018310547,228.37938
2021-07-16,238.42999267578125,226.9707
2021-07-19,237.5500030517578,225.72829
2021-07-20,240.11000061035156,224.64119
2021-07-21,242.11000061035156,224.25858
2021-07-22,248.27999877929688,224.5591
2021-07-23,248.25,226.1004
2021-07-26,247.60000610351562,227.82172
2021-07-27,243.50999450683594,229.18207
2021-07-28,243.9600067138672,229.4493
2021-07-29,244.0399932861328,229.30411
2021-07-30,241.92999267578125,229.0146
2021-08-02,240.86000061035156,228.3647
2021-08-03,241.1300048828125,227.52568
2021-08-04,244.1699981689453,226.82062
2021-08-05,250.55999755859375,226.80988
2021-08-06,250.58999633789062,228.13458
2021-08-09,249.32000732421875,229.73146
2021-08-10,243.38999938964844,230.93121
2021-08-11,242.27999877929688,230.75693
2021-08-12,248.38999938964844,229.89825
2021-08-13,251.55999755859375,229.9353
2021-08-16,249.1999969482422,230.82071
2021-08-17,246.99000549316406,231.48148
2021-08-18,251.22000122070312,231.57713
2021-08-19,253.07000732421875,232.1404
2021-08-20,256.1300048828125,233.06763
2021-08-23,260.5199890136719,234.46957
2021-08-24,259.6600036621094,236.51506
2021-08-25,260.8500061035156,238.26099
2021-08-26,267.7900085449219,239.75352
2021-08-27,266.5299987792969,242.00758
2021-08-30,264.9700012207031,243.87575
2021-08-31,265.2699890136719,244.9722
2021-09-01,268.32000732421875,245.60063
2021-09-02,264.1499938964844,246.42691
2021-09-03,267.0799865722656,246.45355
2021-09-07,265.2099914550781,246.68248
2021-09-08,262.6199951171875,246.62096
2021-09-09,260.739990234375,246.04391
2021-09-10,257.20001220703125,245.0835
2021-09-13,254.11000061035156,243.58344
2021-09-14,254.3699951171875,241.6735
2021-09-15,256.1600036621094,240.04141
2021-09-16,260.3599853515625,239.14482
2021-09-17,260.5299987792969,239.42332
2021-09-20,258.2200012207031,240.14023
2021-09-21,257.9700012207031,240.51843
2021-09-22,259.1700134277344,240.65833
2021-09-23,277.8599853515625,240.86858
2021-09-24,285.6300048828125,244.18884
2021-09-27,279.67999267578125,249.32225
2021-09-28,272.2799987792969,253.139
2021-09-29,270.5,254.44714
2021-09-30,271.2200012207031,254.20805
2021-10-01,275.260009765625,253.50089
2021-10-04,270.8599853515625,253.412
2021-10-05,271.7699890136719,252.82318
2021-10-06,275.2699890136719,252.34978
2021-10-07,274.5799865722656,252.61275
2021-10-08,272.4800109863281,252.99556
2021-10-11,273.75,253.01889
2021-10-12,279.0,253.13321
2021-10-13,284.4100036621094,254.14668
2021-10-14,290.0199890136719,256.2109
2021-10-15,291.6600036621094,259.2172
2021-10-18,291.70001220703125,262.25455
2021-10-19,292.3399963378906,264.696
2021-10-20,290.0899963378906,266.5125
2021-10-21,289.80999755859375,267.31567
2021-10-22,292.55999755859375,267.51465
2021-10-25,293.9200134277344,267.9002
2021-10-26,295.1099853515625,268.4982
2021-10-27,295.1499938964844,269.26614
2021-10-28,298.3800048828125,269.95923
2021-10-29,299.69000244140625,271.04825
2021-11-01,302.760009765625,272.28653
2021-11-02,302.95001220703125,273.8629
2021-11-03,302.8900146484375,275.27386
2021-11-04,308.0400085449219,276.32986
2021-11-05,307.25,277.92014
2021-11-08,309.9599914550781,279.22668
2021-11-09,309.7099914550781,280.6353
2021-11-10,299.6700134277344,281.73648
2021-11-11,302.9800109863281,280.7709
